id_client,sex,marital_status,age,flag_res_phone,area_code_res_phone,payment_day,residence_type,months_in_residence,months_in_the_job,profession_code,flag_other_card,flag_mobile_phone,flag_contact_phone,personal_net_income,quant_add_cards,bad
5075,M,S,20,Y,31,20,A,12,0,999,N,N,N,250,0,1
5076,F,S,31,Y,31,12,P,24,24,26,N,N,N,347,0,0
5077,M,S,33,Y,31,3,P,360,12,991,N,N,N,180,0,0
5078,F,V,46,Y,31,12,A,12,0,703,N,N,N,1025,1,0
5081,F,S,45,Y,31,20,C,528,0,501,N,N,N,410,0,0
5083,F,C,69,Y,31,20,P,540,120,13,N,N,N,180,0,0
5086,M,C,53,N,50,12,P,240,420,514,N,N,N,1475,1,1
5087,M,S,38,Y,5,8,C,156,168,129,N,N,N,454,0,0
5088,F,C,32,Y,23,20,P,36,12,712,N,N,N,675,0,0
5089,F,S,20,Y,31,12,P,240,0,151,N,N,N,270,0,1
5092,M,C,42,Y,50,12,P,12,240,999,N,N,N,1600,1,0
5093,F,S,37,Y,31,8,P,384,156,130,N,N,N,238,0,0
5095,M,C,42,Y,31,28,P,96,24,504,N,N,N,300,0,0
5101,F,S,36,N,50,12,P,240,12,855,N,N,N,196,0,0
5102,F,S,18,Y,23,16,A,24,12,38,N,N,N,376,0,0
5103,F,C,52,Y,31,20,A,60,0,13,N,N,N,237,0,0
5104,F,C,45,Y,31,12,P,48,0,720,N,N,N,743,0,0
5105,F,C,74,Y,23,12,P,36,0,13,N,N,N,240,0,0
5106,F,C,72,Y,31,25,P,60,0,13,N,N,N,1598,1,0
5107,F,S,38,N,31,25,P,144,0,950,N,N,N,300,0,0
5108,M,O,36,Y,31,12,P,144,96,222,N,N,N,556,1,0
5116,F,C,38,Y,31,1,P,240,0,131,N,N,N,400,0,0
5122,F,S,21,Y,31,20,P,252,84,713,N,N,N,600,0,0
5126,F,V,36,Y,31,12,P,24,48,165,N,N,N,480,0,0
5131,F,S,32,Y,31,8,P,312,12,205,N,N,N,460,1,0
5133,M,S,20,Y,31,6,P,108,12,514,N,N,N,800,1,0
5134,M,C,34,Y,31,3,P,12,36,999,N,N,N,811,1,0
5135,F,O,32,Y,50,12,P,36,48,950,N,N,N,600,0,0
5136,M,S,21,Y,31,28,P,264,48,77,N,N,N,750,1,0
5137,M,S,21,N,31,18,P,24,0,67,N,N,N,218,0,0
5139,M,S,27,Y,31,18,A,24,12,301,N,N,N,265,0,0
5142,F,C,38,Y,31,28,P,48,24,999,N,N,N,239,0,0
5154,M,S,43,Y,5,20,P,24,12,999,N,N,N,850,0,0
5158,M,C,51,Y,31,8,P,12,12,100,N,N,N,319,0,1
5159,M,S,18,Y,31,8,P,216,12,30,N,N,N,182,0,1
5160,F,S,40,Y,31,8,P,36,12,24,N,N,N,440,0,0
5161,F,D,46,Y,31,25,P,12,12,999,N,N,N,680,0,1
5163,F,C,53,Y,31,12,P,240,120,13,N,N,N,1500,2,0
5170,F,D,49,N,50,18,P,24,120,26,N,N,N,399,0,0
5174,F,S,44,Y,31,1,P,240,12,501,N,N,N,500,0,1
5176,F,S,19,Y,31,12,P,132,0,118,N,N,N,0,0,0
5178,F,S,18,Y,31,12,O,180,12,853,N,N,N,210,0,0
5179,M,S,19,Y,31,12,C,0,0,999,N,N,N,300,0,0
5181,M,C,32,Y,31,20,P,300,12,954,N,N,N,527,1,0
5183,F,O,18,Y,31,12,P,24,12,999,N,N,N,226,0,0
5184,F,C,65,Y,31,12,P,156,60,13,N,N,N,461,0,0
5186,F,C,53,Y,50,18,P,300,0,305,N,N,N,565,0,0
5187,F,O,20,N,50,25,P,36,24,165,N,N,N,150,0,0
5191,F,C,40,Y,31,8,P,216,252,999,N,N,N,1000,1,0
5194,M,C,25,N,50,8,P,72,0,60,N,N,N,600,0,0
5198,F,S,26,Y,31,20,P,12,96,950,N,N,N,900,1,0
5199,F,S,23,Y,31,18,P,24,36,999,N,N,N,263,0,0
5200,F,C,57,N,50,12,A,0,180,131,N,N,N,700,0,0
5203,F,C,32,Y,5,12,P,12,24,166,N,N,N,300,0,0
5204,M,C,33,Y,31,8,P,384,168,514,N,N,N,1766,1,0
5207,F,S,22,Y,31,12,A,12,0,801,N,N,N,259,0,0
5213,F,S,30,Y,31,28,P,180,48,654,N,N,N,500,0,0
5214,F,C,33,Y,31,28,P,120,120,132,N,N,N,719,1,0
5215,F,S,36,Y,50,28,P,132,12,999,N,N,N,827,0,0
5216,F,S,46,Y,50,12,P,312,12,13,N,N,N,464,0,0
5218,F,C,56,Y,31,8,A,48,12,13,N,N,N,927,0,0
5219,F,S,33,Y,31,18,P,60,0,26,N,N,N,258,0,0
5220,F,C,27,Y,31,8,P,60,36,999,N,N,N,320,0,1
5222,F,C,28,Y,31,12,P,84,24,165,N,N,N,300,0,0
5223,F,S,28,Y,31,12,A,12,24,999,N,N,N,1000,0,0
5225,F,C,42,Y,50,8,P,48,48,205,N,N,N,300,0,0
5228,F,S,21,N,50,20,P,24,12,950,N,N,N,300,0,1
5231,F,C,66,N,31,12,P,12,0,999,N,N,N,1517,1,0
5232,F,V,51,Y,31,18,P,216,0,703,N,N,N,868,2,0
5234,F,V,66,Y,31,12,P,300,0,13,N,N,N,200,0,0
5238,F,S,23,Y,31,8,C,36,12,51,N,N,N,1077,0,0
5240,F,C,49,Y,31,12,P,72,12,205,N,N,N,400,0,0
5242,F,C,35,Y,31,12,P,0,120,402,N,N,N,800,0,0
5245,F,S,21,Y,31,12,P,36,12,732,N,N,N,450,0,0
5247,F,S,21,Y,31,23,C,240,36,999,N,N,N,600,0,0
5250,F,D,32,Y,31,3,P,336,12,205,N,N,N,220,0,0
5251,F,S,39,Y,31,1,P,468,168,999,N,N,N,1274,2,1
5252,F,S,34,Y,31,1,A,12,156,305,N,N,N,740,0,0
5258,F,S,24,Y,23,12,A,24,24,305,N,N,N,180,0,0
5259,F,S,21,N,50,18,P,36,72,43,N,N,N,400,0,0
5261,M,C,29,Y,31,8,P,24,24,222,N,N,N,1000,1,0
5262,F,S,47,Y,31,12,C,240,0,999,N,N,N,800,0,0
5266,F,S,18,Y,31,28,C,60,0,950,N,N,N,250,0,0
5269,F,O,34,Y,31,12,P,120,0,165,N,N,N,180,0,0
5270,F,S,21,Y,31,18,P,72,12,40,N,N,N,292,0,0
5272,M,C,31,N,50,25,P,96,156,999,N,N,N,558,1,0
5274,F,S,24,Y,50,8,P,180,24,950,N,N,N,350,0,0
5276,F,S,21,N,50,12,C,252,12,305,N,N,N,1245,0,0
5280,F,C,37,Y,31,28,P,60,36,950,N,N,N,400,0,1
5281,F,S,40,Y,31,20,P,240,60,4,N,N,N,550,0,0
5282,F,S,35,Y,50,20,A,24,48,34,N,N,N,800,0,0
5283,F,V,59,Y,31,20,P,312,156,13,N,N,N,180,0,0
5285,F,C,37,N,31,20,P,240,24,60,N,N,N,133,0,0
5286,M,S,19,Y,31,25,P,240,0,26,N,N,N,220,0,1
5287,F,C,26,Y,31,12,A,24,12,999,N,N,N,970,0,0
5288,F,C,30,Y,31,18,P,120,0,165,N,N,N,350,0,0
5289,M,C,33,Y,5,20,P,120,0,717,N,N,N,1200,0,0
5295,F,O,44,N,50,18,P,240,12,205,N,N,N,200,0,0
5296,F,S,20,Y,31,3,P,240,24,305,N,N,N,450,0,0
5297,F,S,28,N,50,25,P,132,0,950,N,N,N,450,0,0
5299,F,S,20,Y,31,12,C,240,0,712,N,N,N,600,0,0
5301,M,S,28,Y,31,18,P,48,36,801,N,N,N,300,0,0
5303,F,C,45,Y,31,12,P,360,36,801,N,N,N,250,0,1
5305,F,C,40,Y,31,3,P,24,12,853,N,N,N,980,0,0
5308,F,C,37,Y,31,20,P,300,132,950,N,N,N,381,0,0
5310,F,C,26,Y,31,20,P,72,240,717,N,N,N,2600,0,0
5312,M,S,21,Y,31,28,C,252,12,999,N,N,N,600,0,0
5316,F,S,26,N,50,1,P,120,12,205,N,N,N,350,0,0
5320,M,C,28,Y,31,12,P,60,12,12,N,N,N,900,0,1
5321,F,D,42,Y,31,12,A,36,0,999,N,N,N,972,0,1
5331,F,S,35,Y,50,8,P,72,192,514,N,N,N,1055,1,0
5333,F,C,33,Y,31,12,P,24,24,712,N,N,N,350,0,0
5334,F,S,20,Y,31,20,P,240,0,40,N,N,N,300,0,0
5335,F,S,35,Y,5,8,P,420,204,712,N,N,N,750,1,0
5336,F,S,38,Y,31,25,P,180,12,999,N,N,N,300,0,1
5339,F,C,33,Y,31,25,P,120,0,999,N,N,N,1850,0,0
5340,M,S,20,Y,31,28,C,240,12,118,N,N,N,200,0,0
5341,M,S,21,Y,31,18,P,228,36,999,N,N,N,500,0,0
5342,F,S,20,Y,31,18,O,12,0,703,N,N,N,208,0,0
5345,M,C,23,Y,31,23,P,72,24,915,N,N,N,1185,2,1
5348,F,C,24,Y,31,20,P,288,60,999,N,N,N,800,0,1
5350,F,C,54,Y,31,18,P,108,36,131,N,N,N,350,0,0
5351,F,D,42,Y,31,28,P,360,24,151,N,N,N,300,0,0
5352,F,D,32,Y,5,8,C,384,72,123,N,N,N,252,0,0
5354,M,S,22,Y,31,12,P,192,24,999,N,N,N,300,0,0
5356,F,D,41,N,50,12,P,120,60,131,N,N,N,180,0,0
5357,F,S,26,Y,31,20,O,240,12,950,N,N,N,260,0,0
5358,F,S,51,Y,31,20,P,324,360,712,N,N,N,2900,0,0
5359,F,S,30,Y,31,18,A,60,24,40,N,N,N,350,0,0
5363,F,S,41,N,31,28,O,72,12,205,N,N,N,300,0,0
5366,M,S,20,N,31,18,A,12,12,806,N,N,N,420,0,1
5367,F,S,47,Y,5,12,P,0,0,501,N,N,N,800,0,0
5372,F,S,20,Y,31,25,P,240,12,30,N,N,N,240,0,0
5375,F,S,41,Y,31,25,P,492,60,725,N,N,N,190,0,0
5376,F,C,39,Y,31,25,P,360,0,305,N,N,N,3,1,0
5378,M,D,44,Y,31,12,A,36,24,717,N,N,N,1500,1,1
5379,F,S,57,N,31,12,P,300,60,110,N,N,N,411,0,0
5383,F,S,38,Y,31,8,P,360,48,999,N,N,N,539,0,0
5385,F,O,21,Y,31,9,P,72,12,60,N,N,N,340,0,0
5387,F,S,33,Y,23,16,P,60,24,61,N,N,N,340,0,0
5391,F,D,41,Y,31,12,P,180,60,717,N,N,N,600,0,0
5392,M,O,33,Y,31,1,A,12,0,999,N,N,N,748,1,1
5399,F,S,20,Y,31,8,P,180,0,40,N,N,N,203,0,1
5400,F,V,58,Y,31,18,P,324,0,703,N,N,N,180,0,0
5403,M,S,20,N,31,8,P,120,12,26,N,N,N,244,0,0
5404,F,C,27,Y,31,20,P,84,0,999,N,N,N,500,0,0
5405,F,C,33,Y,31,12,P,12,60,713,N,N,N,600,0,0
5408,F,C,26,Y,31,20,A,0,0,38,N,N,N,490,0,0
5411,F,S,22,Y,50,12,P,264,12,30,N,N,N,298,0,0
5415,F,C,53,Y,31,18,P,60,12,38,N,N,N,475,0,0
5418,M,S,23,Y,31,25,P,84,0,60,N,N,N,200,0,1
5419,M,S,18,Y,46,20,P,120,12,60,N,N,N,300,0,0
5422,M,D,33,Y,5,8,A,36,96,132,N,N,N,2441,2,0
5424,M,S,21,Y,31,12,P,120,12,202,N,N,N,650,0,1
5427,M,S,23,N,50,25,A,12,12,40,N,N,N,230,0,0
5431,F,D,51,N,31,18,P,204,0,725,N,N,N,0,0,0
5432,M,S,20,Y,31,20,P,144,96,999,N,N,N,810,0,0
5433,F,V,56,N,31,12,P,360,60,39,N,N,N,215,0,0
5434,M,C,35,Y,31,12,A,36,84,38,N,N,N,1075,0,1
5436,M,C,28,Y,31,25,P,84,0,43,N,N,N,400,0,0
5437,M,C,53,Y,31,12,P,384,0,13,N,N,N,512,2,0
5438,F,S,48,Y,31,18,P,564,0,719,N,N,N,800,0,0
5439,F,C,32,N,31,28,A,36,72,713,N,N,N,704,0,0
5443,M,C,36,Y,31,20,P,240,120,312,N,N,N,800,0,1
5445,M,S,23,Y,5,25,C,276,0,952,N,N,N,270,0,0
5451,F,S,41,Y,31,20,C,372,12,999,N,N,N,600,0,0
5454,F,C,31,Y,31,20,P,72,36,950,N,N,N,256,0,0
5456,M,S,20,Y,50,28,A,36,60,78,N,N,N,276,0,0
5460,F,C,66,N,50,18,P,540,300,703,N,N,N,180,0,0
5461,M,C,26,Y,31,12,P,60,36,950,N,N,N,515,0,0
5462,F,O,43,Y,31,25,P,516,192,950,N,N,N,800,0,1
5463,F,S,25,Y,31,18,A,0,12,654,N,N,N,380,0,0
5464,M,S,31,N,50,20,P,120,12,855,N,N,N,205,0,0
5466,M,S,30,Y,31,3,P,72,84,26,N,N,N,226,0,0
5468,M,C,41,N,31,20,P,84,72,30,N,N,N,584,1,0
5469,F,S,57,Y,31,28,A,60,48,703,N,N,N,580,0,1
5470,F,S,52,Y,31,18,P,240,0,703,N,N,N,360,0,0
5472,M,C,36,N,50,12,P,36,84,301,N,N,N,443,0,0
5473,F,C,71,Y,31,12,P,240,0,13,N,N,N,657,0,0
5474,F,C,41,Y,31,28,O,60,0,205,N,N,N,300,0,0
5478,F,D,48,Y,31,25,P,24,24,999,N,N,N,980,0,0
5486,M,C,20,Y,31,18,P,36,12,522,N,N,N,500,0,1
5490,F,C,34,Y,31,8,A,36,24,999,N,N,N,850,0,1
5493,F,S,32,N,50,28,P,168,48,501,N,N,N,400,0,0
5494,F,D,56,Y,31,25,P,120,240,853,N,N,N,1200,0,0
5497,F,O,27,Y,50,28,P,96,0,205,N,N,N,314,0,0
5498,M,C,33,Y,5,23,P,144,60,999,N,N,N,770,1,0
5499,M,C,62,Y,31,28,P,132,96,13,N,N,N,2388,2,0
5502,F,S,22,N,50,12,P,12,0,950,N,N,N,270,0,0
5511,F,S,24,Y,31,8,P,180,0,950,N,N,N,300,0,0
5512,F,S,25,Y,50,1,P,156,12,853,N,N,N,600,0,0
5515,F,S,29,Y,31,8,A,12,48,999,N,N,N,864,0,1
5519,M,S,42,N,31,12,P,240,0,30,N,N,N,425,0,0
5521,M,S,37,Y,31,8,P,12,36,79,N,N,N,806,1,1
5525,F,S,36,Y,31,8,P,204,48,713,N,N,N,1341,2,0
5528,F,S,20,Y,31,20,P,240,0,801,N,N,N,462,0,0
5534,F,S,21,Y,31,8,P,12,12,32,N,N,N,200,0,0
5540,F,D,35,Y,50,18,P,156,72,713,N,N,N,700,0,0
5549,F,V,57,Y,31,28,P,360,204,525,N,N,N,265,0,0
5551,F,D,61,Y,31,28,P,456,300,99,N,N,N,4685,0,0
5555,F,S,35,Y,31,20,P,360,84,165,N,N,N,900,0,0
5557,F,C,38,Y,31,28,P,120,12,999,N,N,N,200,0,0
5558,M,S,19,N,31,20,P,24,0,26,N,N,N,200,0,0
5561,M,S,27,Y,31,12,P,60,36,202,N,N,N,575,0,0
5562,M,S,46,Y,31,18,P,288,12,953,N,N,N,404,0,1
5565,M,C,20,Y,5,12,P,240,12,40,N,N,N,510,0,0
5566,F,C,46,Y,31,3,P,360,276,999,N,N,N,1100,0,0
5568,F,S,19,Y,5,1,C,48,0,60,N,N,N,180,0,0
5572,F,V,68,Y,23,18,A,48,0,13,N,N,N,448,0,0
5575,M,C,32,Y,31,18,P,384,36,113,N,N,N,600,0,0
5578,F,S,46,N,31,20,P,480,288,999,N,N,N,433,0,0
5580,F,O,26,Y,50,12,P,312,24,159,N,N,N,800,0,0
5583,F,C,39,N,50,3,P,312,12,79,N,N,N,458,0,1
5584,F,S,35,Y,31,8,C,420,48,654,N,N,N,400,0,0
5587,F,S,23,Y,31,18,C,24,48,801,N,N,N,260,0,0
5591,M,C,39,Y,31,20,P,456,192,863,N,N,N,1100,0,0
5592,M,C,40,Y,31,18,P,96,12,79,N,N,N,600,0,0
5594,F,S,41,Y,31,12,P,204,12,703,N,N,N,370,0,0
5598,M,C,22,Y,31,11,P,264,12,39,N,N,N,319,0,0
5599,F,S,61,Y,31,20,P,516,0,703,N,N,N,921,0,0
5603,M,S,20,N,31,25,P,144,12,514,N,N,N,501,0,1
5604,F,C,33,Y,31,12,P,48,216,950,N,N,N,600,0,0
5606,F,S,25,Y,50,18,P,156,12,801,N,N,N,203,0,0
5612,F,C,20,N,50,28,P,12,12,139,N,N,N,270,0,0
5613,F,S,22,Y,31,12,C,216,24,731,N,N,N,800,0,0
5615,M,C,46,N,50,8,A,12,12,39,N,N,N,219,0,1
5616,F,C,47,N,50,12,P,180,0,999,N,N,N,500,0,0
5617,M,C,67,N,50,18,P,120,216,79,N,N,N,900,0,0
5621,M,C,52,Y,50,8,A,204,0,13,N,N,N,460,0,1
5623,F,C,28,N,50,18,P,60,24,950,N,N,N,300,0,1
5625,M,S,49,N,50,18,P,240,0,19,N,N,N,540,0,0
5626,F,S,22,Y,31,8,P,96,12,999,N,N,N,250,0,0
5627,F,S,19,Y,50,8,P,228,0,999,N,N,N,0,0,0
5630,F,C,42,Y,50,1,P,204,72,950,N,N,N,800,0,0
5632,F,C,29,Y,50,8,P,180,180,950,N,N,N,1200,0,1
5634,F,S,20,N,50,18,C,120,24,205,N,N,N,180,0,1
5638,M,D,57,Y,31,18,P,228,48,999,N,N,N,500,0,0
5640,F,C,37,Y,31,3,P,60,72,853,N,N,N,2056,0,0
5642,F,S,45,Y,50,18,P,480,0,950,N,N,N,300,0,0
5643,M,S,19,N,50,28,P,24,24,950,N,N,N,200,0,0
5644,F,S,36,Y,31,12,P,60,180,999,N,N,N,733,0,0
5647,F,C,45,Y,31,8,P,168,72,130,N,N,N,200,0,1
5649,F,C,29,Y,31,3,P,348,0,999,N,N,N,0,0,0
5650,F,S,28,N,50,12,O,120,120,165,N,N,N,350,0,1
5651,F,S,18,Y,50,28,P,216,24,950,N,N,N,850,0,1
5654,F,C,35,Y,31,12,P,96,24,73,N,N,N,2658,1,0
5656,M,C,33,Y,31,18,P,96,48,952,N,N,N,356,0,1
5658,F,S,27,N,50,12,A,24,12,40,N,N,N,291,0,0
5660,M,D,43,Y,31,8,P,72,96,107,N,N,N,580,0,0
5661,F,D,36,Y,31,8,P,72,36,704,N,N,N,2250,0,0
5662,F,S,24,N,50,28,P,120,36,165,N,N,N,360,0,0
5664,F,V,62,N,50,8,P,120,0,703,N,N,N,632,0,0
5667,F,S,23,Y,31,18,C,288,12,60,N,N,N,300,0,0
5669,F,C,34,Y,31,12,P,156,36,855,N,N,N,503,0,0
5671,F,S,35,Y,50,8,A,36,0,205,N,N,N,350,0,0
5674,F,C,44,Y,31,20,P,48,300,712,N,N,N,1512,1,0
5676,F,S,19,Y,5,12,C,228,60,205,N,N,N,220,0,1
5677,M,S,29,Y,50,18,P,348,0,100,N,N,N,800,0,1
5678,F,S,21,Y,50,20,P,216,12,999,N,N,N,440,0,0
5679,F,V,52,Y,31,18,P,540,84,13,N,N,N,847,0,0
5681,F,C,36,Y,31,12,A,60,12,205,N,N,N,180,0,0
5682,M,S,18,Y,50,28,P,216,24,49,N,N,N,223,0,1
5683,M,S,20,Y,31,12,P,168,12,654,N,N,N,204,0,1
5685,M,C,44,Y,50,3,P,36,156,26,N,N,N,350,0,0
5686,F,S,43,Y,31,20,P,24,24,168,N,N,N,222,0,0
5688,F,S,26,Y,31,18,P,120,0,506,N,N,N,450,0,0
5693,M,C,62,Y,31,12,P,360,12,13,N,N,N,793,1,0
5696,F,C,34,Y,31,23,P,12,96,999,N,N,N,1300,0,0
5708,F,V,71,Y,50,8,O,120,240,703,N,N,N,1214,0,0
5709,F,S,55,Y,31,18,P,180,0,999,N,N,N,0,0,1
5713,M,C,49,Y,31,12,A,60,12,254,N,N,N,320,1,0
5716,F,C,28,Y,5,8,P,336,0,26,N,N,N,195,0,0
5719,F,S,37,N,31,20,P,60,96,123,N,N,N,158,0,0
5723,F,S,30,Y,31,3,P,48,84,999,N,N,N,870,0,0
5727,M,S,26,N,50,20,P,72,12,702,N,N,N,320,0,1
5729,F,S,52,Y,31,20,P,84,0,950,N,N,N,270,0,0
5733,F,C,40,N,50,18,P,132,60,999,N,N,N,400,0,0
5734,M,C,30,Y,31,8,P,348,36,999,N,N,N,1000,1,0
5736,M,S,27,Y,31,1,P,48,12,521,N,N,N,520,0,0
5737,F,C,50,Y,5,12,P,12,120,100,N,N,N,40,0,0
5740,M,C,30,Y,31,18,P,24,72,79,N,N,N,930,1,0
5745,F,S,41,N,50,20,P,72,36,26,N,N,N,213,0,0
5748,F,S,23,Y,31,12,P,216,12,38,N,N,N,700,0,1
5752,M,S,46,Y,31,8,P,216,240,38,N,N,N,2000,0,0
5753,F,C,31,Y,31,12,P,372,0,526,N,N,N,600,1,0
5754,M,C,50,Y,5,12,P,60,12,717,N,N,N,1200,0,0
5760,M,S,31,Y,31,28,P,12,72,21,N,N,N,3000,0,1
5761,M,S,24,N,50,3,P,24,72,707,N,N,N,290,0,0
5765,F,O,26,N,50,12,O,12,12,801,N,N,N,300,1,0
5775,M,S,26,Y,31,12,C,300,12,508,N,N,N,500,0,0
5776,F,S,22,Y,31,8,O,36,36,205,N,N,N,350,0,0
5787,F,C,41,Y,5,18,P,12,120,999,N,N,N,1000,0,0
5788,F,C,51,Y,31,8,A,72,96,853,N,N,N,900,0,0
5793,F,D,41,N,31,18,P,240,36,24,N,N,N,384,0,0
5794,M,S,19,Y,31,8,P,228,72,118,N,N,N,201,0,0
5798,F,C,36,Y,31,18,P,60,24,999,N,N,N,301,0,0
5799,F,C,64,Y,50,18,P,84,132,13,N,N,N,3600,1,0
5800,M,C,32,N,31,8,P,216,72,717,N,N,N,700,0,0
5801,M,S,35,Y,31,18,P,72,48,999,N,N,N,2500,0,0
5803,M,S,20,N,31,8,P,48,24,26,N,N,N,226,0,0
5804,F,C,36,Y,50,20,P,120,0,999,N,N,N,500,0,0
5807,F,C,49,Y,31,28,P,288,24,205,N,N,N,200,0,0
5808,M,C,40,Y,50,8,P,240,144,113,N,N,N,800,1,0
5812,F,O,32,Y,31,25,A,60,84,864,N,N,N,420,0,0
5813,F,S,51,N,31,28,P,84,0,725,N,N,N,830,0,0
5814,M,S,22,Y,31,28,A,12,12,950,N,N,N,400,0,1
5815,M,S,24,N,31,8,A,24,24,707,N,N,N,448,0,0
5821,F,S,38,Y,31,12,C,240,12,600,N,N,N,357,0,0
5822,M,S,23,Y,31,25,A,24,0,728,N,N,N,3000,1,1
5823,F,S,38,Y,31,12,P,96,180,525,N,N,N,274,0,0
5824,F,S,23,Y,50,12,P,96,12,24,N,N,N,300,0,0
5825,F,S,26,Y,31,3,O,72,12,203,N,N,N,180,0,0
5833,F,S,52,N,50,12,P,48,24,60,N,N,N,270,0,0
5835,F,C,30,Y,31,12,P,300,12,653,N,N,N,180,0,0
5836,M,S,20,N,31,1,C,240,12,30,N,N,N,300,0,1
5837,M,S,37,N,50,12,A,0,0,39,N,N,N,280,0,1
5839,F,V,50,Y,31,18,P,360,144,703,N,N,N,180,0,0
5840,M,O,37,Y,31,12,P,0,216,508,N,N,N,100,0,0
5845,F,S,45,Y,31,18,P,84,84,26,N,N,N,453,1,0
5848,F,S,57,Y,31,18,O,60,60,205,N,N,N,350,0,0
5858,F,C,39,N,50,20,P,192,48,950,N,N,N,400,0,1
5859,M,C,50,Y,31,8,P,216,216,999,N,N,N,1292,0,1
5861,F,S,26,Y,31,12,O,36,0,205,N,N,N,200,0,1
5866,F,C,58,Y,31,12,P,264,0,13,N,N,N,2034,0,0
5870,F,C,37,N,50,8,P,360,0,205,N,N,N,180,0,1
5875,M,S,24,Y,31,8,A,276,0,999,N,N,N,400,0,0
5882,M,C,47,Y,5,18,P,72,24,265,N,N,N,480,0,0
5888,F,O,20,N,50,12,P,12,12,654,N,N,N,220,0,0
5890,M,C,32,N,50,12,P,96,0,953,N,N,N,430,0,1
5892,F,V,50,Y,31,18,P,240,144,60,N,N,N,300,0,0
5893,F,C,36,Y,50,20,P,72,36,31,N,N,N,783,0,0
5896,M,S,28,Y,31,12,P,324,84,312,N,N,N,530,0,1
5898,M,S,28,Y,31,12,P,348,24,514,N,N,N,700,0,1
5899,F,C,41,N,50,8,A,12,120,165,N,N,N,750,0,0
5903,F,S,20,Y,31,28,P,12,12,302,N,N,N,220,0,1
5904,F,S,27,N,50,20,P,324,12,205,N,N,N,220,0,0
5906,F,V,49,Y,23,28,P,228,48,210,N,N,N,1027,0,0
5908,M,O,28,N,50,12,P,336,48,864,N,N,N,1120,0,1
5909,F,S,21,Y,31,8,A,36,36,136,N,N,N,300,0,0
5911,M,S,25,Y,31,18,P,48,48,60,N,N,N,300,0,0
5916,F,C,30,N,50,1,A,24,120,165,N,N,N,600,0,1
5917,M,O,35,N,50,18,P,84,120,707,N,N,N,401,0,0
5923,M,C,30,Y,31,20,P,216,0,999,N,N,N,0,0,1
5927,F,S,20,Y,50,28,P,60,120,501,N,N,N,300,0,0
5929,F,S,56,Y,31,8,P,24,0,38,N,N,N,464,0,0
5930,F,V,75,Y,31,12,A,60,228,725,N,N,N,927,0,0
5931,F,S,23,Y,31,12,P,84,24,950,N,N,N,299,0,1
5932,F,C,23,Y,31,3,P,180,0,950,N,N,N,400,0,0
5934,M,C,36,Y,31,12,A,36,12,32,N,N,N,460,0,0
5938,F,V,34,Y,31,12,P,72,24,703,N,N,N,840,0,0
5939,F,S,25,N,50,25,P,228,36,950,N,N,N,600,0,0
5941,M,C,33,N,50,8,P,360,108,30,N,N,N,0,0,0
5943,F,C,37,Y,31,8,P,24,216,712,N,N,N,746,1,0
5947,F,C,51,Y,31,12,P,156,276,262,N,N,N,1500,1,0
5952,F,D,43,Y,31,8,P,216,204,713,N,N,N,680,0,0
5953,F,C,40,N,50,18,A,24,120,501,N,N,N,350,0,1
5956,M,S,20,Y,31,16,P,252,24,514,N,N,N,890,0,0
5963,M,S,22,Y,31,20,P,120,0,999,N,N,N,300,0,0
5965,F,S,23,Y,31,12,P,324,24,950,N,N,N,350,0,0
5967,F,S,44,Y,50,8,P,360,36,205,N,N,N,260,0,1
5969,M,C,33,Y,23,18,P,396,204,521,N,N,N,450,0,0
5970,F,V,59,Y,31,25,P,480,12,703,N,N,N,221,0,0
5971,F,S,24,Y,50,12,C,288,0,853,N,N,N,210,0,1
5977,F,C,51,Y,31,12,P,12,0,506,N,N,N,450,0,0
5979,F,V,52,Y,31,3,P,96,0,703,N,N,N,235,0,1
5980,F,S,24,N,50,8,A,36,36,302,N,N,N,350,0,0
5981,F,S,50,Y,50,25,P,240,240,950,N,N,N,600,0,1
5984,F,S,18,Y,31,8,P,12,852,653,N,N,N,280,0,0
5985,F,S,19,Y,31,12,O,12,12,806,N,N,N,240,0,0
5987,F,S,26,Y,50,20,A,12,12,654,N,N,N,198,0,0
5988,M,C,34,Y,31,8,C,12,12,801,N,N,N,670,0,0
5989,M,C,35,Y,31,23,P,420,144,908,N,N,N,1041,1,0
5992,F,O,39,Y,31,8,P,96,180,131,N,N,N,700,0,0
6002,F,C,30,Y,31,12,A,12,0,950,N,N,N,600,1,0
6003,F,C,46,Y,31,28,P,24,48,522,N,N,N,1000,0,0
6008,M,S,35,Y,5,12,O,12,12,508,N,N,N,600,0,0
6012,F,S,24,Y,5,20,P,168,0,853,N,N,N,280,0,0
6015,M,C,46,Y,31,18,P,180,12,305,N,N,N,771,0,1
6017,F,C,39,Y,31,8,A,12,0,720,N,N,N,700,0,1
6020,F,C,34,Y,31,28,P,180,72,131,N,N,N,800,0,0
6021,F,S,19,N,50,8,P,12,0,950,N,N,N,270,0,1
6023,,C,33,Y,31,3,P,12,12,508,N,N,N,300,0,0
6024,F,V,62,Y,31,23,A,12,300,999,N,N,N,514,0,0
6025,F,S,26,Y,50,3,C,240,36,24,N,N,N,470,0,0
6027,M,S,20,N,50,20,P,120,12,123,N,N,N,251,0,1
6030,F,C,32,Y,31,18,O,120,12,165,N,N,N,250,0,0
